state_name|postcode|locality_name|SA1_MAINCODE_2016|LGA_CODE_2020|longitude|latitude
VICTORIA|3032||20603111301|25060|144.897221|-37.774486
VICTORIA|3033|KEILOR EAST|21001122958|25060|144.857638|-37.74107
VICTORIA|3033||21001122958|25060|144.857638|-37.74107
VICTORIA|3034|AVONDALE HEIGHTS|21001122914|25060|144.86194|-37.761235
VICTORIA|3034||21001122914|25060|144.86194|-37.761235
VICTORIA|3036|KEILOR|21001122824|21180|144.82246|-37.705324
VICTORIA|3036|KEILOR NORTH|21001122824|21180|144.82246|-37.705324
VICTORIA|3036||21001122824|21180|144.82246|-37.705324
VICTORIA|3037|CALDER PARK|21301133119|21180|144.780474|-37.715579
VICTORIA|3037|DELAHEY|21301133119|21180|144.780474|-37.715579
VICTORIA|3037|HILLSIDE|21301133119|21180|144.780474|-37.715579
VICTORIA|3037|PLUMPTON|21301133119|21180|144.780474|-37.715579
VICTORIA|3037|SYDENHAM|21301133119|21180|144.780474|-37.715579
VICTORIA|3037|TAYLORS HILL|21301133119|21180|144.780474|-37.715579
VICTORIA|3037||21301133119|21180|144.780474|-37.715579
VICTORIA|3038|KEILOR DOWNS|21301133906|21180|144.766873|-37.700454
VICTORIA|3038|KEILOR LODGE|21301133906|21180|144.766873|-37.700454
VICTORIA|3038|TAYLORS LAKES|21301133906|21180|144.766873|-37.700454
VICTORIA|3038|WATERGARDENS|21301133906|21180|144.766873|-37.700454
VICTORIA|3038||21301133906|21180|144.766873|-37.700454
VICTORIA|3039|MOONEE PONDS|20603111605|25060|144.922995|-37.766184
VICTORIA|3039||20603111605|25060|144.922995|-37.766184
VICTORIA|3040|ABERFELDIE|20603111420|25060|144.902556|-37.751845
VICTORIA|3040|ESSENDON|20603111420|25060|144.902556|-37.751845
VICTORIA|3040|ESSENDON WEST|20603111420|25060|144.902556|-37.751845
VICTORIA|3040||20603111420|25060|144.902556|-37.751845
VICTORIA|3041|ESSENDON FIELDS|21001122701|25060|144.9011039|-37.72674618
VICTORIA|3041|ESSENDON NORTH|21001122701|25060|144.904815|-37.731464
VICTORIA|3041|STRATHMORE|21001122701|25060|144.904815|-37.731464
VICTORIA|3041|STRATHMORE HEIGHTS|21001122701|25060|144.904815|-37.731464
VICTORIA|3041||21001122701|25060|144.90295945000003|-37.729105090000004
VICTORIA|3042|AIRPORT WEST|21001122611|25060|144.866305|-37.727529
VICTORIA|3042|KEILOR PARK|21001122611|25060|144.866305|-37.727529
VICTORIA|3042|NIDDRIE|21001122611|25060|144.866305|-37.727529
VICTORIA|3042||21001122611|25060|144.866305|-37.727529
VICTORIA|3043|GLADSTONE PARK|21005124523|23270|144.888368|-37.691916
VICTORIA|3043|GOWANBRAE|21005124523|23270|144.888368|-37.691916
VICTORIA|3043|TULLAMARINE|21005124523|23270|144.888368|-37.691916
VICTORIA|3043||21005124523|23270|144.888368|-37.691916
VICTORIA|3044|PASCOE VALE|21003123905|25250|144.936356|-37.731138
VICTORIA|3044|PASCOE VALE SOUTH|21003123905|25250|144.936356|-37.731138
VICTORIA|3044||21003123905|25250|144.936356|-37.731138
VICTORIA|3045|MELBOURNE AIRPORT|21005124801|23270|144.836195|-37.674739
VICTORIA|3045||21005124801|23270|144.836195|-37.674739
VICTORIA|3046|GLENROY|21003143812|25250|144.927968|-37.706578
VICTORIA|3046|HADFIELD|21003143812|25250|144.927968|-37.706578
VICTORIA|3046|OAK PARK|21003143812|25250|144.927968|-37.706578
VICTORIA|3046||21003143812|25250|144.927968|-37.706578
VICTORIA|3047|BROADMEADOWS|21005124224|23270|144.930247|-37.681105
VICTORIA|3047|DALLAS|21005124224|23270|144.930247|-37.681105
VICTORIA|3047|JACANA|21005124224|23270|144.930247|-37.681105
VICTORIA|3047||21005124224|23270|144.930247|-37.681105
VICTORIA|3048|COOLAROO|21005124703|23270|144.923609|-37.653917
VICTORIA|3048|MEADOW HEIGHTS|21005124703|23270|144.923609|-37.653917
VICTORIA|3048||21005124703|23270|144.923609|-37.653917
VICTORIA|3049|ATTWOOD|21005124542|23270|144.888492|-37.673182
VICTORIA|3049|WESTMEADOWS|21005124542|23270|144.888492|-37.673182
VICTORIA|3049||21005124542|23270|144.888492|-37.673182
VICTORIA|3050|ROYAL MELBOURNE HOSPITAL|20604112327|24600|144.954581|-37.800324
VICTORIA|3050||20604112327|24600|144.954581|-37.800324
VICTORIA|3051|HOTHAM HILL|20604112332|24600|144.943559|-37.8006
VICTORIA|3051|NORTH MELBOURNE|20604112332|24600|144.943559|-37.8006
VICTORIA|3051||20604112332|24600|144.943559|-37.8006
VICTORIA|3052|MELBOURNE UNIVERSITY|20604112403|24600|144.948903|-37.788996
VICTORIA|3052|PARKVILLE|20604112403|24600|144.948903|-37.788996
VICTORIA|3052||20604112403|24600|144.948903|-37.788996
VICTORIA|3053|CARLTON|20604111727|24600|144.966112|-37.803569
VICTORIA|3053|CARLTON SOUTH|20604111727|24600|144.966112|-37.803569
VICTORIA|3053||20604111727|24600|144.966112|-37.803569
VICTORIA|3054|CARLTON NORTH|20607114013|24600|144.96724|-37.786971
VICTORIA|3054|PRINCES HILL|20607114013|24600|144.96724|-37.786971
VICTORIA|3054||20607114013|24600|144.96724|-37.786971
VICTORIA|3055|BRUNSWICK SOUTH|20601110706|25250|144.942222|-37.763584
VICTORIA|3055|BRUNSWICK WEST|20601110706|25250|144.942222|-37.763584
VICTORIA|3055|MOONEE VALE|20601110706|25250|144.942222|-37.763584
VICTORIA|3055|MORELAND WEST|20601110706|25250|144.942222|-37.763584
VICTORIA|3055||20601110706|25250|144.942222|-37.763584
VICTORIA|3056|BRUNSWICK|20601110553|25250|144.960108|-37.766292
VICTORIA|3056|BRUNSWICK LOWER|20601110553|25250|144.960108|-37.766292
VICTORIA|3056|BRUNSWICK NORTH|20601110553|25250|144.960108|-37.766292
VICTORIA|3056||20601110553|25250|144.960108|-37.766292
VICTORIA|3057|BRUNSWICK EAST|20601110609|25250|144.97728|-37.770012
VICTORIA|3057|LYGON STREET NORTH|20601110609|25250|144.97728|-37.770012
VICTORIA|3057|SUMNER|20601110608|25250|144.98034|-37.772232
VICTORIA|3057||20601110616|25250|144.97881|-37.771122000000005
VICTORIA|3058|BATMAN|20601110842|25250|144.964524|-37.739901
VICTORIA|3058|COBURG|20601110842|25250|144.964524|-37.739901
VICTORIA|3058|COBURG NORTH|20601110842|25250|144.964524|-37.739901
VICTORIA|3058|MERLYNSTON|20601110842|25250|144.964524|-37.739901
VICTORIA|3058|MORELAND|20601110842|25250|144.964524|-37.739901
VICTORIA|3058||20601110842|25250|144.964524|-37.739901
VICTORIA|3059|GREENVALE|21005124622|23270|144.879626|-37.639887
VICTORIA|3059||21005124622|23270|144.879626|-37.639887
VICTORIA|3060|FAWKNER|21003123725|25250|144.967874|-37.707326
VICTORIA|3060|FAWKNER EAST|21003123725|25250|144.967874|-37.707326
VICTORIA|3060|FAWKNER NORTH|21003123725|25250|144.967874|-37.707326
VICTORIA|3060||21003123725|25250|144.967874|-37.707326
VICTORIA|3061|CAMPBELLFIELD|21005124305|23270|144.956763|-37.666265
VICTORIA|3061||21005124305|23270|144.956763|-37.666265
VICTORIA|3062|SOMERTON|21005124919|23270|144.932557|-37.632986
VICTORIA|3062||21005124919|23270|144.932557|-37.632986
VICTORIA|3063|OAKLANDS JUNCTION|21005124630|23270|144.856082|-37.595015
VICTORIA|3063|YUROKE|21005124630|23270|144.856082|-37.595015
VICTORIA|3063||21005124630|23270|144.856082|-37.595015
VICTORIA|3064|CRAIGIEBURN|21005144504|23270|144.942199|-37.546522
VICTORIA|3064|DONNYBROOK|21005144504|23270|144.942199|-37.546522
VICTORIA|3064|KALKALLO|21005144504|23270|144.942199|-37.546522
VICTORIA|3064|MICKLEHAM|21005144504|23270|144.942199|-37.546522
VICTORIA|3064|ROXBURGH PARK|21005144504|23270|144.942199|-37.546522
VICTORIA|3064||21005144504|23270|144.942199|-37.546522
VICTORIA|3065|FITZROY|20607114204|27350|144.977795|-37.802608
VICTORIA|3065||20607114204|27350|144.977795|-37.802608
VICTORIA|3066|COLLINGWOOD|20607114113|27350|144.986906|-37.804846
VICTORIA|3066|COLLINGWOOD NORTH|20607114113|27350|144.986906|-37.804846
VICTORIA|3066||20607114113|27350|144.986906|-37.804846
VICTORIA|3067|ABBOTSFORD|20607113909|27350|144.998203|-37.803515
VICTORIA|3067||20607113909|27350|144.998203|-37.803515
VICTORIA|3068|CLIFTON HILL|20607114514|27350|144.98622|-37.790974
VICTORIA|3068|FITZROY NORTH|20607114514|27350|144.98622|-37.790974
VICTORIA|3068||20607114514|27350|144.98622|-37.790974
VICTORIA|3070|NORTHCOTE|20602111130|21890|144.999745|-37.774064
VICTORIA|3070|NORTHCOTE SOUTH|20602111130|21890|144.999745|-37.774064
VICTORIA|3070||20602111130|21890|144.999745|-37.774064
VICTORIA|3071|THORNBURY|20602111214|21890|145.007006|-37.759426
VICTORIA|3071||20602111214|21890|145.007006|-37.759426
VICTORIA|3072|GILBERTON|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|NORTHLAND CENTRE|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|PRESTON|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|PRESTON LOWER|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|PRESTON SOUTH|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|PRESTON WEST|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|REGENT WEST|20902142802|21890|145.005702|-37.74247
VICTORIA|3072|SYLVESTER|20902142802|21890|145.005702|-37.74247
VICTORIA|3072||20902142802|21890|145.005702|-37.74247
VICTORIA|3073|KEON PARK|20902120856|21890|145.005955|-37.712474
VICTORIA|3073|RESERVOIR|20902120856|21890|145.005955|-37.712474
VICTORIA|3073|RESERVOIR EAST|20902120856|21890|145.005955|-37.712474
VICTORIA|3073|RESERVOIR NORTH|20902120856|21890|145.005955|-37.712474
VICTORIA|3073|RESERVOIR SOUTH|20902120856|21890|145.005955|-37.712474
VICTORIA|3073||20902120856|21890|145.005955|-37.712474
VICTORIA|3074|THOMASTOWN|20904122302|27070|145.006644|-37.684684
VICTORIA|3074||20904122302|27070|145.006644|-37.684684
VICTORIA|3075|LALOR|20904121912|27070|145.002679|-37.66607
VICTORIA|3075|LALOR PLAZA|20904121912|27070|145.002679|-37.66607
VICTORIA|3075||20904121912|27070|145.002679|-37.66607
VICTORIA|3076|EPPING|20904143303|27070|145.022137|-37.643598
VICTORIA|3076|EPPING DC|20904143303|27070|145.022137|-37.643598
VICTORIA|3076||20904143303|27070|145.022137|-37.643598
VICTORIA|3078|ALPHINGTON|20602111015|21890|145.025853|-37.778298
VICTORIA|3078|FAIRFIELD|20602111015|21890|145.025853|-37.778298
VICTORIA|3078||20602111015|21890|145.025853|-37.778298
VICTORIA|3079|IVANHOE|20901120117|20660|145.048573|-37.772675
VICTORIA|3079|IVANHOE EAST|20901120117|20660|145.048573|-37.772675
VICTORIA|3079|IVANHOE NORTH|20901120117|20660|145.048573|-37.772675
VICTORIA|3079||20901120117|20660|145.048573|-37.772675
VICTORIA|3081|BELLFIELD|20901119907|20660|145.046401|-37.743008
VICTORIA|3081|HEIDELBERG HEIGHTS|20901119907|20660|145.046401|-37.743008
VICTORIA|3081|HEIDELBERG RGH|20901119907|20660|145.046401|-37.743008
VICTORIA|3081|HEIDELBERG WEST|20901119907|20660|145.046401|-37.743008
VICTORIA|3081||20901119907|20660|145.046401|-37.743008
VICTORIA|3082|MILL PARK|20904122041|27070|145.065658|-37.664858
VICTORIA|3082||20904122041|27070|145.065658|-37.664858
VICTORIA|3083|BUNDOORA|20902120508|21890|145.056223|-37.701346
VICTORIA|3083|KINGSBURY|20902120508|21890|145.056223|-37.701346
VICTORIA|3083|LA TROBE UNIVERSITY|20902120508|21890|145.056223|-37.701346
VICTORIA|3083||20902120508|21890|145.056223|-37.701346
VICTORIA|3084|BANYULE|20901119811|20660|145.082685|-37.744406
VICTORIA|3084|EAGLEMONT|20901119811|20660|145.082685|-37.744406
VICTORIA|3084|HEIDELBERG|20901119811|20660|145.082685|-37.744406
VICTORIA|3084|ROSANNA|20901119811|20660|145.082685|-37.744406
VICTORIA|3084|VIEWBANK|20901119811|20660|145.082685|-37.744406
VICTORIA|3084||20901119811|20660|145.082685|-37.744406
VICTORIA|3085|MACLEOD|20901120330|20660|145.06988|-37.724398
VICTORIA|3085|MACLEOD WEST|20901120330|20660|145.06988|-37.724398
VICTORIA|3085|YALLAMBIE|20901120330|20660|145.06988|-37.724398
VICTORIA|3085||20901120330|20660|145.06988|-37.724398
VICTORIA|3086|LA TROBE UNIVERSITY|20902120526|21890|145.047012|-37.721328
VICTORIA|3086||20902120526|21890|145.047012|-37.721328
VICTORIA|3087|WATSONIA|20901120405|20660|145.082426|-37.711787
VICTORIA|3087|WATSONIA NORTH|20901120405|20660|145.082426|-37.711787
VICTORIA|3087||20901120405|20660|145.082426|-37.711787
VICTORIA|3088|BRIAR HILL|20901119711|20660|145.108339|-37.700175
VICTORIA|3088|GREENSBOROUGH|20901119711|20660|145.108339|-37.700175
VICTORIA|3088|SAINT HELENA|20901119711|20660|145.108339|-37.700175
VICTORIA|3088|ST HELENA|20901119720|20660|145.1294801|-37.68949912
VICTORIA|3088||20901119703|20660|145.11890955|-37.69483706
VICTORIA|3089|DIAMOND CREEK|20903121523|25710|145.150369|-37.667713
VICTORIA|3089||20903121523|25710|145.150369|-37.667713
VICTORIA|3090|PLENTY|20903121318|25710|145.107802|-37.668408
VICTORIA|3090||20903121318|25710|145.107802|-37.668408
VICTORIA|3091|YARRAMBAT|20903121323|25710|145.136688|-37.637478
VICTORIA|3091||20903121323|25710|145.136688|-37.637478
VICTORIA|3093|LOWER PLENTY|20901120207|20660|145.115208|-37.73919
VICTORIA|3093||20901120207|20660|145.115208|-37.73919
VICTORIA|3094|MONTMORENCY|20901120201|20660|145.124727|-37.719759
VICTORIA|3094||20901120201|20660|145.124727|-37.719759
VICTORIA|3095|ELTHAM|20903120901|25710|145.158579|-37.713299
VICTORIA|3095|ELTHAM NORTH|20903120901|25710|145.158579|-37.713299
VICTORIA|3095|RESEARCH|20903120901|25710|145.158579|-37.713299
VICTORIA|3095||20903120901|25710|145.158579|-37.713299
VICTORIA|3096|WATTLE GLEN|20903121511|25710|145.185826|-37.670851
VICTORIA|3096||20903121511|25710|145.185826|-37.670851
VICTORIA|3097|BEND OF ISLANDS|20903121412|25710|145.224204|-37.695254
VICTORIA|3097|KANGAROO GROUND|20903121412|25710|145.224204|-37.695254
VICTORIA|3097|WATSONS CREEK|20903121412|25710|145.224204|-37.695254
VICTORIA|3097||20903121412|25710|145.224204|-37.695254
VICTORIA|3099|ARTHURS CREEK|20903121219|25710|145.192854|-37.592101
VICTORIA|3099|COTTLES BRIDGE|20903121219|25710|145.192854|-37.592101
VICTORIA|3099|HURSTBRIDGE|20903121219|25710|145.192854|-37.592101
VICTORIA|3099|NUTFIELD|20903121219|25710|145.192854|-37.592101
VICTORIA|3099|STRATHEWEN|20903121219|25710|145.192854|-37.592101
VICTORIA|3099||20903121219|25710|145.192854|-37.592101
VICTORIA|3101|COTHAM|20701115304|21110|145.036575|-37.807397
VICTORIA|3101|KEW|20701115304|21110|145.036575|-37.807397
VICTORIA|3101||20701115304|21110|145.036575|-37.807397
VICTORIA|3102|KEW EAST|20701115403|21110|145.05219|-37.793805
VICTORIA|3102||20701115403|21110|145.05219|-37.793805
VICTORIA|3103|BALWYN|20701114711|21110|145.074116|-37.811738
VICTORIA|3103|BALWYN EAST|20701114711|21110|145.074116|-37.811738
VICTORIA|3103|DEEPDENE|20701114731|21110|145.0658595|-37.81141396
VICTORIA|3103|DEEPDENE DC|20701114711|21110|145.074116|-37.811738
VICTORIA|3103||20701114726|21110|145.06998775|-37.81157598
VICTORIA|3104|BALWYN NORTH|20701114834|21110|145.081714|-37.793695
VICTORIA|3104|GREYTHORN|20701114834|21110|145.081714|-37.793695
VICTORIA|3104||20701114834|21110|145.081714|-37.793695
VICTORIA|3105|BULLEEN|20702115621|24210|145.084806|-37.772477
VICTORIA|3105|BULLEEN SOUTH|20702115621|24210|145.084806|-37.772477
VICTORIA|3105||20702115621|24210|145.084806|-37.772477
VICTORIA|3106|TEMPLESTOWE|20702115920|24210|145.142675|-37.758335
VICTORIA|3106||20702115920|24210|145.142675|-37.758335
VICTORIA|3107|TEMPLESTOWE LOWER|20702116006|24210|145.110677|-37.765225
VICTORIA|3107||20702116006|24210|145.110677|-37.765225
VICTORIA|3108|DONCASTER|20702115713|24210|145.125797|-37.786429
VICTORIA|3108||20702115713|24210|145.125797|-37.786429
VICTORIA|3109|DONCASTER EAST|20702142511|24210|145.161649|-37.784786
VICTORIA|3109|DONCASTER HEIGHTS|20702142511|24210|145.161649|-37.784786
VICTORIA|3109|THE PINES|20702142511|24210|145.161649|-37.784786
VICTORIA|3109|TUNSTALL SQUARE PO|20702142511|24210|145.161649|-37.784786
VICTORIA|3109||20702142511|24210|145.161649|-37.784786
VICTORIA|3111|DONVALE|21102126137|24210|145.186334|-37.794054
VICTORIA|3111||21102126137|24210|145.186334|-37.794054
VICTORIA|3113|NORTH WARRANDYTE|21102126224|24210|145.204689|-37.752123
VICTORIA|3113|WARRANDYTE|21102126224|24210|145.204689|-37.752123
VICTORIA|3113||21102126224|24210|145.204689|-37.752123
VICTORIA|3114|PARK ORCHARDS|21102126132|24210|145.212599|-37.778595
VICTORIA|3114||21102126132|24210|145.212599|-37.778595
VICTORIA|3115|WONGA PARK|21102126203|24210|145.267586|-37.736734
VICTORIA|3115||21102126203|24210|145.267586|-37.736734
VICTORIA|3116|CHIRNSIDE PARK|21105127517|27450|145.313086|-37.737629
VICTORIA|3116||21105127517|27450|145.313086|-37.737629
VICTORIA|3121|BURNLEY|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|BURNLEY NORTH|20607114431|27350|145.007098|-37.826869
VICTORIA|3121|CREMORNE|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|RICHMOND|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|RICHMOND EAST|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|RICHMOND NORTH|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|RICHMOND SOUTH|20607114450|27350|145.001788|-37.823303
VICTORIA|3121|VICTORIA GARDENS|20607114450|27350|145.001788|-37.823303
VICTORIA|3121||20607114448|27350|145.004443|-37.825086
VICTORIA|3122|AUBURN SOUTH|20701115118|21110|145.030602|-37.822725
VICTORIA|3122|GLENFERRIE SOUTH|20701115118|21110|145.030602|-37.822725
VICTORIA|3122|HAWTHORN|20701115118|21110|145.030602|-37.822725
VICTORIA|3122|HAWTHORN NORTH|20701115118|21110|145.030602|-37.822725
VICTORIA|3122|HAWTHORN WEST|20701115118|21110|145.030602|-37.822725
VICTORIA|3122||20701115118|21110|145.030602|-37.822725
VICTORIA|3123|AUBURN|20701115231|21110|145.049415|-37.829752
VICTORIA|3123|HAWTHORN EAST|20701115231|21110|145.049415|-37.829752
VICTORIA|3123||20701115231|21110|145.049415|-37.829752
VICTORIA|3124|CAMBERWELL|20701114917|21110|145.068191|-37.840867
VICTORIA|3124|CAMBERWELL NORTH|20701114917|21110|145.068191|-37.840867
VICTORIA|3124|CAMBERWELL SOUTH|20701114917|21110|145.068191|-37.840867
VICTORIA|3124|CAMBERWELL WEST|20701114917|21110|145.068191|-37.840867
VICTORIA|3124|HARTWELL|20701114917|21110|145.068191|-37.840867
VICTORIA|3124|MIDDLE CAMBERWELL|20701114917|21110|145.068191|-37.840867
VICTORIA|3124||20701114917|21110|145.068191|-37.840867
VICTORIA|3125|BENNETTSWOOD|20703116508|26980|145.101|-37.851305
VICTORIA|3125|BURWOOD|20703116508|26980|145.101|-37.851305
VICTORIA|3125|SURREY HILLS SOUTH|20703116508|26980|145.101|-37.851305
VICTORIA|3125||20703116508|26980|145.101|-37.851305
VICTORIA|3126|CAMBERWELL EAST|20701115526|21110|145.075748|-37.827203
VICTORIA|3126|CANTERBURY|20701115526|21110|145.075748|-37.827203
VICTORIA|3126||20701115526|21110|145.075748|-37.827203
VICTORIA|3127|MONT ALBERT|20701115523|21110|145.097236|-37.825173
VICTORIA|3127|SURREY HILLS|20701115523|21110|145.097236|-37.825173
VICTORIA|3127|SURREY HILLS NORTH|20701115523|21110|145.097236|-37.825173
VICTORIA|3127||20701115523|21110|145.097236|-37.825173
VICTORIA|3128|BOX HILL|20703116337|26980|145.122393|-37.828866
VICTORIA|3128|BOX HILL CENTRAL|20703116337|26980|145.122393|-37.828866
VICTORIA|3128|BOX HILL SOUTH|20703116337|26980|145.122393|-37.828866
VICTORIA|3128|HOUSTON|20703116337|26980|145.122393|-37.828866
VICTORIA|3128|WATTLE PARK|20703116337|26980|145.122393|-37.828866
VICTORIA|3128||20703116337|26980|145.122393|-37.828866
VICTORIA|3129|BOX HILL NORTH|20703116412|26980|145.125084|-37.806965
VICTORIA|3129|KERRIMUIR|20703116412|26980|145.125084|-37.806965
VICTORIA|3129|MONT ALBERT NORTH|20703116412|26980|145.125084|-37.806965
VICTORIA|3129||20703116412|26980|145.125084|-37.806965
VICTORIA|3130|BLACKBURN|20703116138|26980|145.149653|-37.81805
VICTORIA|3130|BLACKBURN NORTH|20703116138|26980|145.149653|-37.81805
VICTORIA|3130|BLACKBURN SOUTH|20703116138|26980|145.149653|-37.81805
VICTORIA|3130|LABURNUM|20703116138|26980|145.149653|-37.81805
VICTORIA|3130||20703116138|26980|145.149653|-37.81805
VICTORIA|3131|BRENTFORD SQUARE|21104127125|26980|145.174489|-37.817798
VICTORIA|3131|FOREST HILL|21104127125|26980|145.174489|-37.817798
VICTORIA|3131|NUNAWADING|21104127125|26980|145.174489|-37.817798
VICTORIA|3131||21104127125|26980|145.174489|-37.817798
VICTORIA|3132|MITCHAM|21104127007|26980|145.196686|-37.819222
VICTORIA|3132|MITCHAM NORTH|21104127007|26980|145.196686|-37.819222
VICTORIA|3132|RANGEVIEW|21104127007|26980|145.196686|-37.819222
VICTORIA|3132||21104127007|26980|145.196686|-37.819222
VICTORIA|3133|VERMONT|21104127318|26980|145.192303|-37.848786
VICTORIA|3133|VERMONT SOUTH|21104127318|26980|145.192303|-37.848786
VICTORIA|3133||21104127318|26980|145.192303|-37.848786
VICTORIA|3134|HEATHWOOD|21103126707|24410|145.257929|-37.823058
VICTORIA|3134|RINGWOOD|21103126820|24410|145.232557|-37.796091
VICTORIA|3134|RINGWOOD NORTH|21103126820|24410|145.232557|-37.796091
VICTORIA|3134|WARRANDYTE SOUTH|21103126820|24410|145.232557|-37.796091
VICTORIA|3134|WARRANWOOD|21103126820|24410|145.232557|-37.796091
VICTORIA|3134||21103126741|24410|145.24524300000002|-37.8095745
VICTORIA|3135|BEDFORD ROAD|21103126701|24410|145.248209|-37.819594
VICTORIA|3135|HEATHMONT|21103126701|24410|145.248209|-37.819594
VICTORIA|3135|RINGWOOD EAST|21103126701|24410|145.248209|-37.819594
VICTORIA|3135||21103126701|24410|145.248209|-37.819594
VICTORIA|3136|CROYDON|21103126544|24410|145.282396|-37.779876
VICTORIA|3136|CROYDON HILLS|21103126544|24410|145.282396|-37.779876
VICTORIA|3136|CROYDON NORTH|21103126544|24410|145.282396|-37.779876
VICTORIA|3136|CROYDON SOUTH|21103126544|24410|145.282396|-37.779876
VICTORIA|3136||21103126544|24410|145.282396|-37.779876
VICTORIA|3137|KILSYTH|21103126330|24410|145.313346|-37.819364
VICTORIA|3137|KILSYTH SOUTH|21103126330|24410|145.313346|-37.819364
VICTORIA|3137||21103126330|24410|145.313346|-37.819364
VICTORIA|3138|MOOROOLBARK|21105128105|27450|145.322794|-37.78391
VICTORIA|3138||21105128105|27450|145.322794|-37.78391
VICTORIA|3139|BEENAK|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|DON VALLEY|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|HODDLES CREEK|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|LAUNCHING PLACE|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|SEVILLE|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|SEVILLE EAST|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|WANDIN EAST|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|WANDIN NORTH|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|WOORI YALLOCK|21105128647|27450|145.532666|-37.814506
VICTORIA|3139|YELLINGBO|21105128647|27450|145.532666|-37.814506
VICTORIA|3139||21105128647|27450|145.532666|-37.814506
VICTORIA|3140|LILYDALE|21105127840|27450|145.363185|-37.759154
VICTORIA|3140||21105127840|27450|145.363185|-37.759154
VICTORIA|3141|CHAPEL STREET NORTH|20606113707|26350|144.991264|-37.840679
VICTORIA|3141|DOMAIN ROAD PO|20606113707|26350|144.991264|-37.840679
VICTORIA|3141|SOUTH YARRA|20606113707|26350|144.991264|-37.840679
VICTORIA|3141||20606113707|26350|144.991264|-37.840679
VICTORIA|3142|HAWKSBURN|20606113831|26350|145.017732|-37.84411
VICTORIA|3142|TOORAK|20606113831|26350|145.017732|-37.84411
VICTORIA|3142||20606113831|26350|145.017732|-37.84411
VICTORIA|3143|ARMADALE|20606113516|26350|145.019393|-37.858918
VICTORIA|3143|ARMADALE NORTH|20606113516|26350|145.019393|-37.858918
VICTORIA|3143||20606113516|26350|145.019393|-37.858918
VICTORIA|3144|KOOYONG|20804119429|26350|145.034127|-37.857443
VICTORIA|3144|MALVERN|20804119429|26350|145.034127|-37.857443
VICTORIA|3144|MALVERN NORTH|20804119429|26350|145.034127|-37.857443
VICTORIA|3144||20804119429|26350|145.034127|-37.857443
VICTORIA|3145|CAULFIELD EAST|20804119527|26350|145.049328|-37.873557
VICTORIA|3145|CENTRAL PARK|20804119527|26350|145.049328|-37.873557
VICTORIA|3145|DARLING|20804119527|26350|145.049328|-37.873557
VICTORIA|3145|DARLING SOUTH|20804119527|26350|145.049328|-37.873557
VICTORIA|3145|MALVERN EAST|20804119527|26350|145.049328|-37.873557
VICTORIA|3145|WATTLETREE ROAD PO|20804119527|26350|145.049328|-37.873557
VICTORIA|3145||20804119527|26350|145.049328|-37.873557
VICTORIA|3146|GLEN IRIS|20804119445|26350|145.057833|-37.857116
VICTORIA|3146||20804119445|26350|145.057833|-37.857116
VICTORIA|3147|ASHBURTON|21205131918|24970|145.092946|-37.867864
VICTORIA|3147|ASHWOOD|21205131918|24970|145.092946|-37.867864
VICTORIA|3147||21205131918|24970|145.092946|-37.867864
VICTORIA|3148|CHADSTONE|20804119528|26350|145.090149|-37.882562
VICTORIA|3148|CHADSTONE CENTRE|20804119528|26350|145.090149|-37.882562
VICTORIA|3148|HOLMESGLEN|20804119528|26350|145.090149|-37.882562
VICTORIA|3148|JORDANVILLE|21205132312|24970|145.112084|-37.8736
VICTORIA|3148||21205131924|24970|145.1011165|-37.878081
VICTORIA|3149|MOUNT WAVERLEY|21205132439|24970|145.128118|-37.880748
VICTORIA|3149|PINEWOOD|21205132439|24970|145.128118|-37.880748
VICTORIA|3149|SYNDAL|21205132439|24970|145.128118|-37.880748
VICTORIA|3149||21205132439|24970|145.128118|-37.880748
VICTORIA|3150|BRANDON PARK|21205132729|24970|145.168834|-37.914383
VICTORIA|3150|GLEN WAVERLEY|21205132125|24970|145.170841|-37.876968
VICTORIA|3150|WHEELERS HILL|21205132125|24970|145.170841|-37.876968
VICTORIA|3150||21205132110|24970|145.1698375|-37.895675499999996
VICTORIA|3151|BURWOOD EAST|20703116603|26980|145.151119|-37.85523
VICTORIA|3151|BURWOOD HEIGHTS|20703116603|26980|145.151119|-37.85523
VICTORIA|3151||20703116603|26980|145.151119|-37.85523
